source,target,weight
BuzzFeed_Fake_24,BuzzFeed_Real_4,1
BuzzFeed_Fake_24,BuzzFeed_Fake_29,1
BuzzFeed_Fake_24,BuzzFeed_Fake_53,1
BuzzFeed_Fake_89,BuzzFeed_Fake_49,111
BuzzFeed_Fake_89,BuzzFeed_Fake_45,10
BuzzFeed_Fake_89,BuzzFeed_Fake_57,28
BuzzFeed_Fake_89,BuzzFeed_Fake_34,31
BuzzFeed_Fake_89,BuzzFeed_Fake_37,1
BuzzFeed_Fake_89,BuzzFeed_Fake_52,9
BuzzFeed_Fake_89,BuzzFeed_Fake_19,18
BuzzFeed_Fake_89,BuzzFeed_Fake_31,18
BuzzFeed_Fake_89,BuzzFeed_Real_5,2
BuzzFeed_Fake_89,BuzzFeed_Real_15,2
BuzzFeed_Fake_89,BuzzFeed_Real_32,40
BuzzFeed_Fake_89,BuzzFeed_Real_44,2
BuzzFeed_Fake_89,BuzzFeed_Real_46,4
BuzzFeed_Fake_89,BuzzFeed_Real_50,1
BuzzFeed_Fake_89,BuzzFeed_Real_66,1
BuzzFeed_Fake_89,BuzzFeed_Real_86,1
BuzzFeed_Fake_89,BuzzFeed_Fake_7,24
BuzzFeed_Fake_89,BuzzFeed_Fake_10,5
BuzzFeed_Fake_89,BuzzFeed_Real_72,8
BuzzFeed_Fake_89,BuzzFeed_Real_6,2
BuzzFeed_Fake_89,BuzzFeed_Fake_30,23
BuzzFeed_Fake_89,BuzzFeed_Fake_50,18
BuzzFeed_Fake_89,BuzzFeed_Fake_47,35
BuzzFeed_Fake_89,BuzzFeed_Fake_35,46
BuzzFeed_Fake_89,BuzzFeed_Fake_51,22
BuzzFeed_Fake_89,BuzzFeed_Fake_9,22
BuzzFeed_Fake_89,BuzzFeed_Real_58,11
BuzzFeed_Fake_89,BuzzFeed_Fake_36,6
BuzzFeed_Fake_89,BuzzFeed_Fake_41,3
BuzzFeed_Fake_89,BuzzFeed_Real_73,1
BuzzFeed_Fake_89,BuzzFeed_Real_65,3
BuzzFeed_Fake_89,BuzzFeed_Real_87,3
BuzzFeed_Fake_89,BuzzFeed_Fake_56,7
BuzzFeed_Fake_89,BuzzFeed_Fake_13,13
BuzzFeed_Fake_89,BuzzFeed_Fake_14,19
BuzzFeed_Fake_89,BuzzFeed_Fake_20,5
BuzzFeed_Fake_89,BuzzFeed_Fake_25,7
BuzzFeed_Fake_89,BuzzFeed_Fake_72,9
BuzzFeed_Fake_89,BuzzFeed_Fake_29,10
BuzzFeed_Fake_89,BuzzFeed_Fake_21,18
BuzzFeed_Fake_89,BuzzFeed_Real_19,2
BuzzFeed_Fake_89,BuzzFeed_Real_20,1
BuzzFeed_Fake_89,BuzzFeed_Real_25,1
BuzzFeed_Fake_89,BuzzFeed_Real_29,1
BuzzFeed_Fake_89,BuzzFeed_Real_30,1
BuzzFeed_Fake_89,BuzzFeed_Real_37,1
BuzzFeed_Fake_89,BuzzFeed_Real_43,9
BuzzFeed_Fake_89,BuzzFeed_Real_49,1
BuzzFeed_Fake_89,BuzzFeed_Real_59,1
BuzzFeed_Fake_89,BuzzFeed_Real_77,2
BuzzFeed_Fake_89,BuzzFeed_Real_78,1
BuzzFeed_Fake_89,BuzzFeed_Fake_6,3
BuzzFeed_Fake_89,BuzzFeed_Fake_8,3
BuzzFeed_Fake_89,BuzzFeed_Fake_43,2
BuzzFeed_Fake_89,BuzzFeed_Fake_28,3
BuzzFeed_Fake_89,BuzzFeed_Fake_86,2
BuzzFeed_Fake_89,BuzzFeed_Real_61,1
BuzzFeed_Fake_89,BuzzFeed_Fake_81,1
BuzzFeed_Fake_89,BuzzFeed_Real_42,3
BuzzFeed_Fake_89,BuzzFeed_Real_28,3
BuzzFeed_Fake_89,BuzzFeed_Fake_83,1
BuzzFeed_Fake_89,BuzzFeed_Fake_48,2
BuzzFeed_Fake_89,BuzzFeed_Fake_3,1
BuzzFeed_Fake_89,BuzzFeed_Real_4,1
BuzzFeed_Fake_14,BuzzFeed_Fake_49,20
BuzzFeed_Fake_14,BuzzFeed_Fake_80,13
BuzzFeed_Fake_14,BuzzFeed_Fake_45,2
BuzzFeed_Fake_14,BuzzFeed_Fake_57,6
BuzzFeed_Fake_14,BuzzFeed_Real_46,1
BuzzFeed_Fake_14,BuzzFeed_Real_91,2
BuzzFeed_Fake_14,BuzzFeed_Real_32,4
BuzzFeed_Fake_14,BuzzFeed_Fake_69,1
BuzzFeed_Fake_14,BuzzFeed_Fake_77,18
BuzzFeed_Fake_14,BuzzFeed_Fake_90,8
BuzzFeed_Fake_14,BuzzFeed_Fake_47,15
BuzzFeed_Fake_14,BuzzFeed_Fake_50,5
BuzzFeed_Fake_14,BuzzFeed_Fake_35,10
BuzzFeed_Fake_14,BuzzFeed_Fake_37,1
BuzzFeed_Fake_14,BuzzFeed_Fake_25,18
BuzzFeed_Fake_14,BuzzFeed_Real_26,1
BuzzFeed_Fake_14,BuzzFeed_Real_58,3
BuzzFeed_Fake_14,BuzzFeed_Fake_65,1
BuzzFeed_Fake_14,BuzzFeed_Fake_67,1
BuzzFeed_Fake_14,BuzzFeed_Fake_83,1
BuzzFeed_Fake_14,BuzzFeed_Fake_85,1
BuzzFeed_Fake_14,BuzzFeed_Fake_86,2
BuzzFeed_Fake_14,BuzzFeed_Fake_7,8
BuzzFeed_Fake_14,BuzzFeed_Fake_11,6
BuzzFeed_Fake_14,BuzzFeed_Fake_15,8
BuzzFeed_Fake_14,BuzzFeed_Fake_16,6
BuzzFeed_Fake_14,BuzzFeed_Fake_20,6
BuzzFeed_Fake_14,BuzzFeed_Fake_22,8
BuzzFeed_Fake_14,BuzzFeed_Fake_27,1
BuzzFeed_Fake_14,BuzzFeed_Fake_34,7
BuzzFeed_Fake_14,BuzzFeed_Fake_72,3
BuzzFeed_Fake_14,BuzzFeed_Fake_29,2
BuzzFeed_Fake_14,BuzzFeed_Fake_56,2
BuzzFeed_Fake_14,BuzzFeed_Fake_41,1
BuzzFeed_Fake_14,BuzzFeed_Fake_19,5
BuzzFeed_Fake_14,BuzzFeed_Real_8,2
BuzzFeed_Fake_14,BuzzFeed_Fake_5,3
BuzzFeed_Fake_14,BuzzFeed_Fake_8,4
BuzzFeed_Fake_14,BuzzFeed_Fake_10,3
BuzzFeed_Fake_14,BuzzFeed_Fake_30,3
BuzzFeed_Fake_14,BuzzFeed_Fake_78,6
BuzzFeed_Fake_14,BuzzFeed_Real_44,1
BuzzFeed_Fake_14,BuzzFeed_Real_34,1
BuzzFeed_Fake_14,BuzzFeed_Real_43,2
BuzzFeed_Fake_14,BuzzFeed_Fake_46,1
BuzzFeed_Fake_14,BuzzFeed_Real_28,3
BuzzFeed_Fake_14,BuzzFeed_Fake_84,1
BuzzFeed_Fake_14,BuzzFeed_Real_68,1
BuzzFeed_Fake_14,BuzzFeed_Fake_82,1
BuzzFeed_Fake_14,BuzzFeed_Real_47,1
BuzzFeed_Fake_14,BuzzFeed_Real_61,1
BuzzFeed_Fake_14,BuzzFeed_Fake_3,1
BuzzFeed_Fake_14,BuzzFeed_Fake_52,2
BuzzFeed_Fake_14,BuzzFeed_Real_5,1
BuzzFeed_Fake_14,BuzzFeed_Real_35,1
BuzzFeed_Fake_14,BuzzFeed_Fake_13,3
BuzzFeed_Fake_14,BuzzFeed_Fake_43,1
BuzzFeed_Fake_35,BuzzFeed_Fake_49,46
BuzzFeed_Fake_35,BuzzFeed_Fake_80,31
BuzzFeed_Fake_35,BuzzFeed_Fake_45,10
BuzzFeed_Fake_35,BuzzFeed_Fake_57,26
BuzzFeed_Fake_35,BuzzFeed_Real_46,1
BuzzFeed_Fake_35,BuzzFeed_Real_89,4
BuzzFeed_Fake_35,BuzzFeed_Real_91,2
BuzzFeed_Fake_35,BuzzFeed_Real_32,7
BuzzFeed_Fake_35,BuzzFeed_Fake_2,21
BuzzFeed_Fake_35,BuzzFeed_Fake_77,33
BuzzFeed_Fake_35,BuzzFeed_Real_45,1
BuzzFeed_Fake_35,BuzzFeed_Real_72,1
BuzzFeed_Fake_35,BuzzFeed_Real_87,1
BuzzFeed_Fake_35,BuzzFeed_Fake_90,25
BuzzFeed_Fake_35,BuzzFeed_Real_55,1
BuzzFeed_Fake_35,BuzzFeed_Fake_51,21
BuzzFeed_Fake_35,BuzzFeed_Fake_59,1
BuzzFeed_Fake_35,BuzzFeed_Fake_31,19
BuzzFeed_Fake_35,BuzzFeed_Fake_47,37
BuzzFeed_Fake_35,BuzzFeed_Fake_50,23
BuzzFeed_Fake_35,BuzzFeed_Fake_5,2
BuzzFeed_Fake_35,BuzzFeed_Fake_34,24
BuzzFeed_Fake_35,BuzzFeed_Fake_37,1
BuzzFeed_Fake_35,BuzzFeed_Fake_52,11
BuzzFeed_Fake_35,BuzzFeed_Fake_30,7
BuzzFeed_Fake_35,BuzzFeed_Real_58,5
BuzzFeed_Fake_35,BuzzFeed_Fake_19,13
BuzzFeed_Fake_35,BuzzFeed_Fake_84,3
BuzzFeed_Fake_35,BuzzFeed_Fake_4,46
BuzzFeed_Fake_35,BuzzFeed_Fake_78,25
BuzzFeed_Fake_35,BuzzFeed_Fake_81,2
BuzzFeed_Fake_35,BuzzFeed_Real_43,3
BuzzFeed_Fake_35,BuzzFeed_Fake_21,5
BuzzFeed_Fake_35,BuzzFeed_Fake_36,4
BuzzFeed_Fake_35,BuzzFeed_Fake_16,6
BuzzFeed_Fake_35,BuzzFeed_Fake_38,1
BuzzFeed_Fake_35,BuzzFeed_Fake_41,2
BuzzFeed_Fake_35,BuzzFeed_Fake_54,1
BuzzFeed_Fake_35,BuzzFeed_Fake_56,2
BuzzFeed_Fake_35,BuzzFeed_Fake_11,5
BuzzFeed_Fake_35,BuzzFeed_Fake_15,4
BuzzFeed_Fake_35,BuzzFeed_Fake_20,5
BuzzFeed_Fake_35,BuzzFeed_Fake_25,1
BuzzFeed_Fake_35,BuzzFeed_Fake_53,4
BuzzFeed_Fake_35,BuzzFeed_Real_19,1
BuzzFeed_Fake_35,BuzzFeed_Real_25,1
BuzzFeed_Fake_35,BuzzFeed_Real_59,1
BuzzFeed_Fake_35,BuzzFeed_Fake_10,1
BuzzFeed_Fake_35,BuzzFeed_Fake_82,1
BuzzFeed_Fake_35,BuzzFeed_Real_13,3
BuzzFeed_Fake_35,BuzzFeed_Real_22,1
BuzzFeed_Fake_35,BuzzFeed_Real_84,1
BuzzFeed_Fake_35,BuzzFeed_Fake_68,1
BuzzFeed_Fake_35,BuzzFeed_Fake_70,1
BuzzFeed_Fake_35,BuzzFeed_Fake_6,1
BuzzFeed_Fake_35,BuzzFeed_Fake_88,1
BuzzFeed_Fake_35,BuzzFeed_Fake_91,1
BuzzFeed_Fake_35,BuzzFeed_Fake_13,3
BuzzFeed_Fake_35,BuzzFeed_Real_44,1
BuzzFeed_Fake_35,BuzzFeed_Fake_33,1
BuzzFeed_Fake_35,BuzzFeed_Fake_86,1
BuzzFeed_Fake_49,BuzzFeed_Fake_80,98
BuzzFeed_Fake_49,BuzzFeed_Fake_57,20
BuzzFeed_Fake_49,BuzzFeed_Fake_5,7
BuzzFeed_Fake_49,BuzzFeed_Fake_77,78
BuzzFeed_Fake_49,BuzzFeed_Fake_90,38
BuzzFeed_Fake_49,BuzzFeed_Real_32,23
BuzzFeed_Fake_49,BuzzFeed_Fake_4,64
BuzzFeed_Fake_49,BuzzFeed_Fake_91,1
BuzzFeed_Fake_49,BuzzFeed_Fake_47,49
BuzzFeed_Fake_49,BuzzFeed_Real_89,7
BuzzFeed_Fake_49,BuzzFeed_Fake_51,32
BuzzFeed_Fake_49,BuzzFeed_Fake_78,31
BuzzFeed_Fake_49,BuzzFeed_Fake_10,5
BuzzFeed_Fake_49,BuzzFeed_Fake_71,12
BuzzFeed_Fake_49,BuzzFeed_Real_18,1
BuzzFeed_Fake_49,BuzzFeed_Real_25,1
BuzzFeed_Fake_49,BuzzFeed_Real_30,1
BuzzFeed_Fake_49,BuzzFeed_Real_49,1
BuzzFeed_Fake_49,BuzzFeed_Real_78,1
BuzzFeed_Fake_49,BuzzFeed_Fake_72,7
BuzzFeed_Fake_49,BuzzFeed_Fake_81,5
BuzzFeed_Fake_49,BuzzFeed_Fake_48,6
BuzzFeed_Fake_49,BuzzFeed_Real_15,1
BuzzFeed_Fake_49,BuzzFeed_Real_21,1
BuzzFeed_Fake_49,BuzzFeed_Real_42,1
BuzzFeed_Fake_49,BuzzFeed_Real_65,1
BuzzFeed_Fake_49,BuzzFeed_Fake_36,3
BuzzFeed_Fake_49,BuzzFeed_Fake_56,4
BuzzFeed_Fake_49,BuzzFeed_Real_85,1
BuzzFeed_Fake_49,BuzzFeed_Real_58,7
BuzzFeed_Fake_49,BuzzFeed_Fake_11,2
BuzzFeed_Fake_49,BuzzFeed_Fake_25,3
BuzzFeed_Fake_49,BuzzFeed_Fake_27,2
BuzzFeed_Fake_49,BuzzFeed_Real_35,2
BuzzFeed_Fake_49,BuzzFeed_Fake_29,11
BuzzFeed_Fake_49,BuzzFeed_Fake_53,11
BuzzFeed_Fake_49,BuzzFeed_Fake_21,7
BuzzFeed_Fake_49,BuzzFeed_Real_8,3
BuzzFeed_Fake_49,BuzzFeed_Fake_88,6
BuzzFeed_Fake_49,BuzzFeed_Fake_8,2
BuzzFeed_Fake_49,BuzzFeed_Real_1,3
BuzzFeed_Fake_49,BuzzFeed_Real_28,3
BuzzFeed_Fake_49,BuzzFeed_Fake_33,2
BuzzFeed_Fake_49,BuzzFeed_Fake_54,3
BuzzFeed_Fake_49,BuzzFeed_Fake_59,1
BuzzFeed_Fake_49,BuzzFeed_Fake_73,1
BuzzFeed_Fake_49,BuzzFeed_Fake_28,3
BuzzFeed_Fake_49,BuzzFeed_Fake_64,1
BuzzFeed_Fake_49,BuzzFeed_Real_34,1
BuzzFeed_Fake_49,BuzzFeed_Real_46,1
BuzzFeed_Fake_49,BuzzFeed_Real_13,4
BuzzFeed_Fake_49,BuzzFeed_Real_14,1
BuzzFeed_Fake_49,BuzzFeed_Real_24,1
BuzzFeed_Fake_49,BuzzFeed_Real_61,1
BuzzFeed_Fake_49,BuzzFeed_Real_88,1
BuzzFeed_Fake_49,BuzzFeed_Fake_3,1
BuzzFeed_Fake_49,BuzzFeed_Fake_6,1
BuzzFeed_Fake_49,BuzzFeed_Fake_17,1
BuzzFeed_Fake_49,BuzzFeed_Fake_26,1
BuzzFeed_Fake_49,BuzzFeed_Fake_69,1
BuzzFeed_Fake_49,BuzzFeed_Fake_40,2
BuzzFeed_Fake_49,BuzzFeed_Fake_42,1
BuzzFeed_Fake_49,BuzzFeed_Real_5,1
BuzzFeed_Fake_77,BuzzFeed_Fake_80,42
BuzzFeed_Fake_77,BuzzFeed_Fake_45,7
BuzzFeed_Fake_77,BuzzFeed_Fake_57,21
BuzzFeed_Fake_77,BuzzFeed_Real_7,1
BuzzFeed_Fake_77,BuzzFeed_Real_46,2
BuzzFeed_Fake_77,BuzzFeed_Real_91,3
BuzzFeed_Fake_77,BuzzFeed_Real_32,34
BuzzFeed_Fake_77,BuzzFeed_Fake_90,44
BuzzFeed_Fake_77,BuzzFeed_Real_72,4
BuzzFeed_Fake_77,BuzzFeed_Fake_50,15
BuzzFeed_Fake_77,BuzzFeed_Fake_52,11
BuzzFeed_Fake_77,BuzzFeed_Real_1,2
BuzzFeed_Fake_77,BuzzFeed_Fake_17,3
BuzzFeed_Fake_77,BuzzFeed_Fake_56,9
BuzzFeed_Fake_77,BuzzFeed_Real_3,1
BuzzFeed_Fake_77,BuzzFeed_Real_5,2
BuzzFeed_Fake_77,BuzzFeed_Real_15,1
BuzzFeed_Fake_77,BuzzFeed_Real_44,2
BuzzFeed_Fake_77,BuzzFeed_Real_86,1
BuzzFeed_Fake_77,BuzzFeed_Fake_82,10
BuzzFeed_Fake_77,BuzzFeed_Fake_7,21
BuzzFeed_Fake_77,BuzzFeed_Real_17,1
BuzzFeed_Fake_77,BuzzFeed_Real_23,1
BuzzFeed_Fake_77,BuzzFeed_Fake_13,8
BuzzFeed_Fake_77,BuzzFeed_Fake_48,1
BuzzFeed_Fake_77,BuzzFeed_Fake_51,23
BuzzFeed_Fake_77,BuzzFeed_Fake_78,24
BuzzFeed_Fake_77,BuzzFeed_Fake_22,21
BuzzFeed_Fake_77,BuzzFeed_Fake_27,2
BuzzFeed_Fake_77,BuzzFeed_Fake_9,21
BuzzFeed_Fake_77,BuzzFeed_Fake_18,27
BuzzFeed_Fake_77,BuzzFeed_Fake_34,23
BuzzFeed_Fake_77,BuzzFeed_Real_10,1
BuzzFeed_Fake_77,BuzzFeed_Real_87,1
BuzzFeed_Fake_77,BuzzFeed_Fake_11,4
BuzzFeed_Fake_77,BuzzFeed_Fake_16,7
BuzzFeed_Fake_77,BuzzFeed_Fake_20,4
BuzzFeed_Fake_77,BuzzFeed_Fake_25,5
BuzzFeed_Fake_77,BuzzFeed_Fake_72,4
BuzzFeed_Fake_77,BuzzFeed_Real_31,1
BuzzFeed_Fake_77,BuzzFeed_Fake_47,34
BuzzFeed_Fake_77,BuzzFeed_Real_77,1
BuzzFeed_Fake_77,BuzzFeed_Fake_88,1
BuzzFeed_Fake_77,BuzzFeed_Fake_29,7
BuzzFeed_Fake_77,BuzzFeed_Fake_41,2
BuzzFeed_Fake_77,BuzzFeed_Real_84,1
BuzzFeed_Fake_77,BuzzFeed_Fake_19,11
BuzzFeed_Fake_77,BuzzFeed_Fake_33,1
BuzzFeed_Fake_77,BuzzFeed_Real_43,4
BuzzFeed_Fake_77,BuzzFeed_Fake_28,3
BuzzFeed_Fake_77,BuzzFeed_Real_13,2
BuzzFeed_Fake_77,BuzzFeed_Fake_42,1
BuzzFeed_Fake_77,BuzzFeed_Real_42,2
BuzzFeed_Fake_77,BuzzFeed_Fake_86,1
BuzzFeed_Fake_77,BuzzFeed_Fake_40,3
BuzzFeed_Fake_77,BuzzFeed_Real_67,1
BuzzFeed_Fake_77,BuzzFeed_Real_48,1
BuzzFeed_Fake_77,BuzzFeed_Real_28,2
BuzzFeed_Fake_77,BuzzFeed_Real_35,1
BuzzFeed_Real_32,BuzzFeed_Fake_45,4
BuzzFeed_Real_32,BuzzFeed_Fake_57,6
BuzzFeed_Real_32,BuzzFeed_Real_46,12
BuzzFeed_Real_32,BuzzFeed_Real_89,27
BuzzFeed_Real_32,BuzzFeed_Real_91,20
BuzzFeed_Real_32,BuzzFeed_Fake_69,6
BuzzFeed_Real_32,BuzzFeed_Real_31,6
BuzzFeed_Real_32,BuzzFeed_Fake_2,16
BuzzFeed_Real_32,BuzzFeed_Real_3,2
BuzzFeed_Real_32,BuzzFeed_Real_5,3
BuzzFeed_Real_32,BuzzFeed_Real_15,3
BuzzFeed_Real_32,BuzzFeed_Real_50,2
BuzzFeed_Real_32,BuzzFeed_Real_86,2
BuzzFeed_Real_32,BuzzFeed_Fake_82,1
BuzzFeed_Real_32,BuzzFeed_Fake_90,15
BuzzFeed_Real_32,BuzzFeed_Real_42,14
BuzzFeed_Real_32,BuzzFeed_Real_87,18
BuzzFeed_Real_32,BuzzFeed_Real_45,5
BuzzFeed_Real_32,BuzzFeed_Real_12,5
BuzzFeed_Real_32,BuzzFeed_Real_52,6
BuzzFeed_Real_32,BuzzFeed_Real_81,9
BuzzFeed_Real_32,BuzzFeed_Fake_39,6
BuzzFeed_Real_32,BuzzFeed_Fake_50,8
BuzzFeed_Real_32,BuzzFeed_Fake_51,8
BuzzFeed_Real_32,BuzzFeed_Fake_31,12
BuzzFeed_Real_32,BuzzFeed_Real_9,1
BuzzFeed_Real_32,BuzzFeed_Real_10,8
BuzzFeed_Real_32,BuzzFeed_Real_73,2
BuzzFeed_Real_32,BuzzFeed_Fake_21,6
BuzzFeed_Real_32,BuzzFeed_Fake_16,3
BuzzFeed_Real_32,BuzzFeed_Fake_30,1
BuzzFeed_Real_32,BuzzFeed_Fake_37,1
BuzzFeed_Real_32,BuzzFeed_Fake_40,1
BuzzFeed_Real_32,BuzzFeed_Fake_54,1
BuzzFeed_Real_32,BuzzFeed_Fake_34,13
BuzzFeed_Real_32,BuzzFeed_Real_85,3
BuzzFeed_Real_32,BuzzFeed_Fake_7,8
BuzzFeed_Real_32,BuzzFeed_Fake_15,8
BuzzFeed_Real_32,BuzzFeed_Fake_22,7
BuzzFeed_Real_32,BuzzFeed_Real_21,2
BuzzFeed_Real_32,BuzzFeed_Real_30,7
BuzzFeed_Real_32,BuzzFeed_Real_41,4
BuzzFeed_Real_32,BuzzFeed_Real_77,9
BuzzFeed_Real_32,BuzzFeed_Real_16,1
BuzzFeed_Real_32,BuzzFeed_Real_19,8
BuzzFeed_Real_32,BuzzFeed_Real_20,7
BuzzFeed_Real_32,BuzzFeed_Real_25,4
BuzzFeed_Real_32,BuzzFeed_Real_43,3
BuzzFeed_Real_32,BuzzFeed_Real_49,5
BuzzFeed_Real_32,BuzzFeed_Fake_5,3
BuzzFeed_Real_32,BuzzFeed_Fake_9,6
BuzzFeed_Real_32,BuzzFeed_Fake_19,3
BuzzFeed_Real_32,BuzzFeed_Real_80,4
BuzzFeed_Real_32,BuzzFeed_Real_64,2
BuzzFeed_Real_32,BuzzFeed_Real_27,5
BuzzFeed_Real_32,BuzzFeed_Real_70,6
BuzzFeed_Real_32,BuzzFeed_Real_84,5
BuzzFeed_Real_32,BuzzFeed_Real_17,3
BuzzFeed_Real_32,BuzzFeed_Fake_4,10
BuzzFeed_Real_32,BuzzFeed_Fake_71,4
BuzzFeed_Real_32,BuzzFeed_Fake_83,3
BuzzFeed_Real_32,BuzzFeed_Fake_8,1
BuzzFeed_Real_32,BuzzFeed_Real_11,1
BuzzFeed_Real_32,BuzzFeed_Real_14,1
BuzzFeed_Real_32,BuzzFeed_Real_33,1
BuzzFeed_Real_32,BuzzFeed_Real_58,1
BuzzFeed_Real_32,BuzzFeed_Fake_65,1
BuzzFeed_Real_32,BuzzFeed_Fake_67,1
BuzzFeed_Real_32,BuzzFeed_Fake_73,1
BuzzFeed_Real_32,BuzzFeed_Fake_81,1
BuzzFeed_Real_32,BuzzFeed_Fake_86,1
BuzzFeed_Real_32,BuzzFeed_Fake_88,1
BuzzFeed_Real_32,BuzzFeed_Fake_91,1
BuzzFeed_Real_32,BuzzFeed_Fake_10,2
BuzzFeed_Real_32,BuzzFeed_Real_40,2
BuzzFeed_Real_32,BuzzFeed_Fake_72,2
BuzzFeed_Real_32,BuzzFeed_Real_13,6
BuzzFeed_Real_32,BuzzFeed_Real_61,2
BuzzFeed_Real_32,BuzzFeed_Real_28,1
BuzzFeed_Real_32,BuzzFeed_Real_47,1
BuzzFeed_Real_32,BuzzFeed_Fake_3,1
BuzzFeed_Real_32,BuzzFeed_Fake_6,1
BuzzFeed_Real_32,BuzzFeed_Fake_17,1
BuzzFeed_Real_32,BuzzFeed_Fake_26,1
BuzzFeed_Real_32,BuzzFeed_Fake_27,1
BuzzFeed_Real_32,BuzzFeed_Fake_59,1
BuzzFeed_Real_32,BuzzFeed_Real_34,2
BuzzFeed_Real_32,BuzzFeed_Fake_23,1
BuzzFeed_Real_32,BuzzFeed_Real_51,1
BuzzFeed_Real_32,BuzzFeed_Real_71,1
BuzzFeed_Real_32,BuzzFeed_Real_38,1
BuzzFeed_Fake_2,BuzzFeed_Fake_80,65
BuzzFeed_Fake_2,BuzzFeed_Fake_45,8
BuzzFeed_Fake_2,BuzzFeed_Fake_57,9
BuzzFeed_Fake_2,BuzzFeed_Real_89,4
BuzzFeed_Fake_2,BuzzFeed_Real_91,3
BuzzFeed_Fake_2,BuzzFeed_Fake_69,2
BuzzFeed_Fake_2,BuzzFeed_Fake_51,18
BuzzFeed_Fake_2,BuzzFeed_Fake_22,16
BuzzFeed_Fake_2,BuzzFeed_Fake_5,4
BuzzFeed_Fake_2,BuzzFeed_Fake_34,22
BuzzFeed_Fake_2,BuzzFeed_Fake_37,3
BuzzFeed_Fake_2,BuzzFeed_Fake_52,7
BuzzFeed_Fake_2,BuzzFeed_Real_5,3
BuzzFeed_Fake_2,BuzzFeed_Real_6,1
BuzzFeed_Fake_2,BuzzFeed_Fake_47,30
BuzzFeed_Fake_2,BuzzFeed_Fake_50,15
BuzzFeed_Fake_2,BuzzFeed_Real_43,5
BuzzFeed_Fake_2,BuzzFeed_Fake_72,5
BuzzFeed_Fake_2,BuzzFeed_Fake_19,11
BuzzFeed_Fake_2,BuzzFeed_Real_58,6
BuzzFeed_Fake_2,BuzzFeed_Fake_56,4
BuzzFeed_Fake_2,BuzzFeed_Fake_11,2
BuzzFeed_Fake_2,BuzzFeed_Fake_25,3
BuzzFeed_Fake_2,BuzzFeed_Fake_27,1
BuzzFeed_Fake_2,BuzzFeed_Fake_10,2
BuzzFeed_Fake_2,BuzzFeed_Real_87,1
BuzzFeed_Fake_2,BuzzFeed_Real_84,1
BuzzFeed_Fake_2,BuzzFeed_Fake_36,4
BuzzFeed_Fake_2,BuzzFeed_Fake_13,3
BuzzFeed_Fake_2,BuzzFeed_Fake_39,3
BuzzFeed_Fake_2,BuzzFeed_Fake_53,5
BuzzFeed_Fake_2,BuzzFeed_Fake_30,6
BuzzFeed_Fake_2,BuzzFeed_Fake_28,3
BuzzFeed_Fake_2,BuzzFeed_Real_33,2
BuzzFeed_Fake_2,BuzzFeed_Fake_91,2
BuzzFeed_Fake_2,BuzzFeed_Fake_71,4
BuzzFeed_Fake_2,BuzzFeed_Real_36,1
BuzzFeed_Fake_2,BuzzFeed_Fake_68,1
BuzzFeed_Fake_2,BuzzFeed_Fake_70,1
